split,case,image,mask
train,cju85ia1slh220987y7c20sm2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju85ia1slh220987y7c20sm2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju85ia1slh220987y7c20sm2.png
train,198,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/198.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/198.png
train,306,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/306.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/306.png
train,286,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/286.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/286.png
train,410,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/410.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/410.png
train,487,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/487.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/487.png
train,cju14g8o4xui30878gkgbrvqj,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju14g8o4xui30878gkgbrvqj.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju14g8o4xui30878gkgbrvqj.png
train,cju353d1eda8c07992afde611,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju353d1eda8c07992afde611.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju353d1eda8c07992afde611.png
train,cju3umoh1geet0817cmpef5am,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3umoh1geet0817cmpef5am.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3umoh1geet0817cmpef5am.png
train,470,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/470.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/470.png
train,516,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/516.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/516.png
val,457,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/457.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/457.png
val,cju7b9vcs1luz0987ta60j1dy,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7b9vcs1luz0987ta60j1dy.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7b9vcs1luz0987ta60j1dy.png
val,cju2p91qir00k08350ddfif0w,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2p91qir00k08350ddfif0w.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2p91qir00k08350ddfif0w.png
val,cju3xiic0ilzp0850lusrb42j,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3xiic0ilzp0850lusrb42j.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3xiic0ilzp0850lusrb42j.png
val,cjyzlw7f9faqr070129au64sq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cjyzlw7f9faqr070129au64sq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cjyzlw7f9faqr070129au64sq.png
val,cju7el6xv2k520817qxx9wdr5,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7el6xv2k520817qxx9wdr5.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7el6xv2k520817qxx9wdr5.png
val,315,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/315.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/315.png
val,328,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/328.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/328.png
val,cju42tauqlo5p08171l3cuo4b,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju42tauqlo5p08171l3cuo4b.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju42tauqlo5p08171l3cuo4b.png
val,126,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/126.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/126.png
val,cju5udcufki0s09874ll1dbr5,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5udcufki0s09874ll1dbr5.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5udcufki0s09874ll1dbr5.png
val,167,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/167.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/167.png
val,cju42m60jlpcm08186kqppzqv,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju42m60jlpcm08186kqppzqv.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju42m60jlpcm08186kqppzqv.png
val,cju1dia8hvc6v098827mgffnm,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1dia8hvc6v098827mgffnm.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1dia8hvc6v098827mgffnm.png
val,cju5wqonpm0e60801z88ewmy1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5wqonpm0e60801z88ewmy1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5wqonpm0e60801z88ewmy1.png
val,cju2upu4evw7g08358guwozxv,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2upu4evw7g08358guwozxv.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2upu4evw7g08358guwozxv.png
val,cju45qbf3n9sa0987oonbkly9,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju45qbf3n9sa0987oonbkly9.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju45qbf3n9sa0987oonbkly9.png
val,cju2ntxtdzlvu0799xl3j9pan,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2ntxtdzlvu0799xl3j9pan.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2ntxtdzlvu0799xl3j9pan.png
val,cju5bycdkalkb09875f7bfrvx,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5bycdkalkb09875f7bfrvx.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5bycdkalkb09875f7bfrvx.png
val,591,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/591.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/591.png
val,cju2oi8sq0i2y0801mektzvw8,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2oi8sq0i2y0801mektzvw8.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2oi8sq0i2y0801mektzvw8.png
val,cju0sxqiclckk08551ycbwhno,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju0sxqiclckk08551ycbwhno.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju0sxqiclckk08551ycbwhno.png
val,207,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/207.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/207.png
val,128,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/128.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/128.png
val,cju418rckl3ur08012psrx1r1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju418rckl3ur08012psrx1r1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju418rckl3ur08012psrx1r1.png
val,cju40taxlkrho0987smigg0x0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju40taxlkrho0987smigg0x0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju40taxlkrho0987smigg0x0.png
val,500,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/500.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/500.png
val,cju1g4nsb6ngy0799l4ezm8ab,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1g4nsb6ngy0799l4ezm8ab.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1g4nsb6ngy0799l4ezm8ab.png
val,548,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/548.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/548.png
val,cju8djdqztu6408506pzhlo18,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8djdqztu6408506pzhlo18.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8djdqztu6408506pzhlo18.png
val,cju5b9oyda4yr0850g9viziyv,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5b9oyda4yr0850g9viziyv.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5b9oyda4yr0850g9viziyv.png
val,cju5k503sfa5f0871lx0rpu5y,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5k503sfa5f0871lx0rpu5y.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5k503sfa5f0871lx0rpu5y.png
val,cju2mfjndoz700988b9lc3zeq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2mfjndoz700988b9lc3zeq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2mfjndoz700988b9lc3zeq.png
val,cju3tsh4lfsok0987w6x3a0v1,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3tsh4lfsok0987w6x3a0v1.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3tsh4lfsok0987w6x3a0v1.png
val,178,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/178.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/178.png
val,cju87nkyrnb970801q84m47yt,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju87nkyrnb970801q84m47yt.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju87nkyrnb970801q84m47yt.png
val,cju7fazv92ywx0755xov2erga,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7fazv92ywx0755xov2erga.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7fazv92ywx0755xov2erga.png
val,cju3xzvnzj0hd0755xprz39nj,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3xzvnzj0hd0755xprz39nj.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3xzvnzj0hd0755xprz39nj.png
val,cju6wn57mvooj0850rp78hhy7,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6wn57mvooj0850rp78hhy7.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6wn57mvooj0850rp78hhy7.png
val,cju2r7h21sj9608354gzks3ae,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2r7h21sj9608354gzks3ae.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2r7h21sj9608354gzks3ae.png
val,cju2r11x7sdgx0988o8ule0wl,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2r11x7sdgx0988o8ule0wl.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2r11x7sdgx0988o8ule0wl.png
val,cju8auylgqx0z0871u4o4db7o,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8auylgqx0z0871u4o4db7o.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8auylgqx0z0871u4o4db7o.png
val,70,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/70.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/70.png
val,cju6v5ilsv8hk0850rb5sgh6o,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6v5ilsv8hk0850rb5sgh6o.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6v5ilsv8hk0850rb5sgh6o.png
val,cju2hw5gjlr5h0988so2qqres,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2hw5gjlr5h0988so2qqres.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2hw5gjlr5h0988so2qqres.png
val,162,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/162.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/162.png
val,482,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/482.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/482.png
val,cju2syxa93yw40799x2iuwabz,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2syxa93yw40799x2iuwabz.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2syxa93yw40799x2iuwabz.png
val,cju2y8s56ymqr083541ggdsml,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2y8s56ymqr083541ggdsml.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2y8s56ymqr083541ggdsml.png
val,cju2hewssldzx0835ep795xu0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2hewssldzx0835ep795xu0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2hewssldzx0835ep795xu0.png
val,cju41kd7yl4nm0850gil5qqwh,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju41kd7yl4nm0850gil5qqwh.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju41kd7yl4nm0850gil5qqwh.png
val,cju2uwz9f5yf1085506cfamfx,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2uwz9f5yf1085506cfamfx.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2uwz9f5yf1085506cfamfx.png
val,cju45ofd9ne1j0801ri8dup7t,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju45ofd9ne1j0801ri8dup7t.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju45ofd9ne1j0801ri8dup7t.png
val,13,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/13.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/13.png
val,26,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/26.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/26.png
val,11,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/11.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/11.png
val,cju2m56cryvqd0801gtn2yp8t,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2m56cryvqd0801gtn2yp8t.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2m56cryvqd0801gtn2yp8t.png
val,cju783tmkzkqu081803g7q5vk,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju783tmkzkqu081803g7q5vk.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju783tmkzkqu081803g7q5vk.png
val,cju5wphwwlu3m0987hh3ltg88,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5wphwwlu3m0987hh3ltg88.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5wphwwlu3m0987hh3ltg88.png
val,cju5u6wf0kh1t0755bg1ssixv,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5u6wf0kh1t0755bg1ssixv.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5u6wf0kh1t0755bg1ssixv.png
val,565,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/565.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/565.png
val,cju2oo0wh0bqy0878biujeyhe,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2oo0wh0bqy0878biujeyhe.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2oo0wh0bqy0878biujeyhe.png
val,cju358pwtdby20878cg7nm0np,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju358pwtdby20878cg7nm0np.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju358pwtdby20878cg7nm0np.png
val,110,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/110.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/110.png
val,68,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/68.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/68.png
val,35,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/35.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/35.png
val,192,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/192.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/192.png
val,398,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/398.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/398.png
val,cju7dglf226g50987ohbthl19,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7dglf226g50987ohbthl19.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7dglf226g50987ohbthl19.png
val,cju17bz250pgd0799u1hqkj5u,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju17bz250pgd0799u1hqkj5u.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju17bz250pgd0799u1hqkj5u.png
val,329,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/329.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/329.png
val,cju6vta3kvazg0817qbeppjtm,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6vta3kvazg0817qbeppjtm.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6vta3kvazg0817qbeppjtm.png
val,212,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/212.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/212.png
val,cju1d96gsv62d09881b3wecw2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1d96gsv62d09881b3wecw2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1d96gsv62d09881b3wecw2.png
val,cjyzu3reghjya0794w7pwoi50,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cjyzu3reghjya0794w7pwoi50.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cjyzu3reghjya0794w7pwoi50.png
val,cju1dg44i4z3w0801nyz4p6zf,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1dg44i4z3w0801nyz4p6zf.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1dg44i4z3w0801nyz4p6zf.png
val,cju5yimthmlv80850zhoc90c2,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5yimthmlv80850zhoc90c2.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5yimthmlv80850zhoc90c2.png
val,cju5wmvsdlx1j0871npgj8j4b,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5wmvsdlx1j0871npgj8j4b.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5wmvsdlx1j0871npgj8j4b.png
val,cju40r6jrksyk0871wg98zgho,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju40r6jrksyk0871wg98zgho.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju40r6jrksyk0871wg98zgho.png
val,132,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/132.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/132.png
val,28,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/28.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/28.png
val,317,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/317.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/317.png
val,60,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/60.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/60.png
val,359,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/359.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/359.png
val,cju6wuojavt740818b5qcv3iw,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju6wuojavt740818b5qcv3iw.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju6wuojavt740818b5qcv3iw.png
val,448,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/448.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/448.png
val,cju2ycp1u8g2r0799jslnp7cz,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2ycp1u8g2r0799jslnp7cz.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2ycp1u8g2r0799jslnp7cz.png
val,22,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/22.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/22.png
val,562,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/562.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/562.png
val,550,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/550.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/550.png
val,cju2qxxko229x08786gvxxhur,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2qxxko229x08786gvxxhur.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2qxxko229x08786gvxxhur.png
val,380,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/380.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/380.png
val,cju5xopi0md7q0871r1sjc1av,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5xopi0md7q0871r1sjc1av.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5xopi0md7q0871r1sjc1av.png
val,cju35k2fr3vc50988c85qkrwg,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju35k2fr3vc50988c85qkrwg.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju35k2fr3vc50988c85qkrwg.png
val,419,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/419.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/419.png
val,cju2tqfgw4oat0799rn0g5b2z,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju2tqfgw4oat0799rn0g5b2z.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju2tqfgw4oat0799rn0g5b2z.png
val,cju3x9lttikfb0818a0g104zn,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju3x9lttikfb0818a0g104zn.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju3x9lttikfb0818a0g104zn.png
val,cju5u8gz4kj5b07552e2wpkwp,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5u8gz4kj5b07552e2wpkwp.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5u8gz4kj5b07552e2wpkwp.png
val,cju5hqz50e7o90850e0prlpa0,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5hqz50e7o90850e0prlpa0.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5hqz50e7o90850e0prlpa0.png
val,cju85plp7lmkw0850rx42jdpf,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju85plp7lmkw0850rx42jdpf.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju85plp7lmkw0850rx42jdpf.png
val,151,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/151.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/151.png
val,cju5bf6hxa6m50817rbwettgu,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5bf6hxa6m50817rbwettgu.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5bf6hxa6m50817rbwettgu.png
val,cju33o12x2jm50988944mxq0v,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju33o12x2jm50988944mxq0v.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju33o12x2jm50988944mxq0v.png
val,cju88nroho44508500129f1nh,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju88nroho44508500129f1nh.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju88nroho44508500129f1nh.png
val,cju7ekbo32pft0871fv7kzwb9,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7ekbo32pft0871fv7kzwb9.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7ekbo32pft0871fv7kzwb9.png
val,cju5w7xn0lrkq0801f9k0htgx,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju5w7xn0lrkq0801f9k0htgx.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju5w7xn0lrkq0801f9k0htgx.png
val,cju7ae7bq1f820987toc8si1d,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7ae7bq1f820987toc8si1d.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7ae7bq1f820987toc8si1d.png
val,cju0s2a9ekvms080138tjjpxr,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju0s2a9ekvms080138tjjpxr.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju0s2a9ekvms080138tjjpxr.png
val,cju8bn7m2rmm70817hgxpb1uq,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju8bn7m2rmm70817hgxpb1uq.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju8bn7m2rmm70817hgxpb1uq.png
val,519,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/519.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/519.png
val,cju34c1xfyz920993itxkkfad,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju34c1xfyz920993itxkkfad.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju34c1xfyz920993itxkkfad.png
val,cju1hhj6mxfp90835n3wofrap,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju1hhj6mxfp90835n3wofrap.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju1hhj6mxfp90835n3wofrap.png
val,cju7dlk532dsh0871zvr6qz0r,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju7dlk532dsh0871zvr6qz0r.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju7dlk532dsh0871zvr6qz0r.png
val,cju160wshltz10993i1gmqxbe,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/cju160wshltz10993i1gmqxbe.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/cju160wshltz10993i1gmqxbe.png
val,497,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/497.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/497.png
val,412,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/image/412.png,/root/autodl-tmp/wysiwyr_real/data/TrainDataset/masks/412.png
